CustomerID,Age,Tenure,MonthlySpend,SubscriptionType,TotalSpend,Churn,CLV
5537,42,3,4408,2,13224,0,13361.271184749208
5538,37,22,4984,1,109648,0,101863.34831970734
5539,65,19,1190,0,22610,0,23026.28519377995
5540,36,35,2073,1,72555,0,79620.00271584262
5541,40,12,4341,0,52092,1,43553.37551837258
5542,41,54,1576,0,85104,1,75666.8315070691
5543,28,5,1426,2,7130,0,6184.363181058277
5544,63,10,763,2,7630,0,6351.37877198226
5545,51,41,3087,1,126567,0,143912.74335796045
5546,45,33,1540,0,50820,0,52530.71088268689
5547,22,13,3937,2,51181,1,74458.7872624913
5548,22,35,1637,1,57295,1,49957.36541469406
5549,68,51,294,2,14994,0,21714.681676814467
5550,38,32,3496,1,111872,0,96275.02191679862
5551,29,11,1148,2,12628,0,15576.033657044565
5552,67,48,4848,2,232704,0,226516.6883001735
5553,21,38,2892,0,109896,1,151520.6433289636
5554,66,24,4361,0,104664,0,88235.14090811799
5555,59,35,3481,2,121835,0,178702.18181073462
5556,37,19,1697,0,32243,0,26860.999737233593
5557,55,6,4960,2,29760,0,28830.871605253385
5558,42,40,2931,1,117240,0,131886.71209889857
5559,31,54,2943,2,158922,0,211245.56201421327
5560,28,45,4475,2,201375,0,295171.22644670715
5561,49,44,3081,1,135564,1,149070.20090919355
5562,28,42,401,1,16842,0,22401.83162005643
5563,35,35,1698,0,59430,0,77794.68942747639
5564,44,4,3286,1,13144,0,15770.410771792573
5565,35,33,3313,0,109329,0,140339.45182274855
5566,40,13,2790,2,36270,0,29982.475016367192
5567,28,56,2148,1,120288,0,133411.92367941208
5568,38,36,3804,2,136944,0,184888.43482114974
5569,61,54,4163,0,224802,1,254465.70328723273
5570,22,43,893,1,38399,0,54198.39177081141
5571,40,19,1919,0,36461,0,50445.48943219813
5572,58,43,4133,0,177719,0,249590.73552534185
5573,42,12,3932,1,47184,0,42040.834530276676
5574,58,11,2859,1,31449,0,30533.795958534847
5575,27,6,1921,0,11526,0,9459.59671973011
5576,39,12,4251,1,51012,0,75903.84147511671
5577,36,27,2491,0,67257,0,64922.959989927214
5578,18,41,4399,2,180359,1,190633.2106997179
5579,24,25,2898,2,72450,0,71902.89477119014
5580,21,42,3574,1,150108,0,124267.73879665595
5581,18,3,1210,1,3630,0,3567.856602419286
5582,32,3,1241,2,3723,0,3234.307725703906
5583,57,20,1757,0,35140,0,37810.57535888801
5584,29,28,1407,0,39396,0,58179.10207619693
5585,39,23,1880,0,43240,1,55727.00547762764
5586,39,48,3821,1,183408,0,237482.28203995872
5587,67,3,3552,0,10656,1,11905.129921606132
5588,64,42,1878,1,78876,0,107895.4906029986
5589,34,24,3796,1,91104,0,130807.0245200001
5590,46,43,2945,1,126635,0,186544.11951429726
5591,63,40,3745,2,149800,0,130220.11475718945
5592,31,6,3193,0,19158,0,27122.953942354456
5593,67,20,980,1,19600,0,18768.137162660812
5594,37,11,1145,0,12595,0,13578.503641402185
5595,67,32,3628,2,116096,1,120952.76427810118
5596,65,27,3298,0,89046,0,113319.14068469811
5597,50,21,747,2,15687,0,19115.349583853244
5598,60,44,2407,1,105908,0,92814.9553538532
5599,32,48,3184,1,152832,0,206013.84367977382
5600,29,50,2790,2,139500,0,154531.3734859161
5601,57,13,2374,1,30862,0,24737.599370187694
5602,37,22,1997,0,43934,0,47894.75056838463
5603,47,35,2080,0,72800,0,84552.25710007685
5604,55,47,3256,2,153032,0,129803.62157875003
5605,20,22,2457,0,54054,0,48961.82571873836
5606,45,28,2397,1,67116,0,100372.01290324643
5607,43,21,230,1,4830,0,6809.511654238024
5608,47,46,811,1,37306,1,33326.53889430223
5609,30,18,4597,0,82746,0,99809.59711108649
5610,30,31,3210,1,99510,0,106024.95035426847
5611,19,46,3112,0,143152,0,169007.86889034763
5612,54,37,4002,2,148074,0,167231.01977660813
5613,66,21,3012,1,63252,0,52733.46106400723
5614,55,14,882,2,12348,0,12604.767000079932
5615,19,25,456,0,11400,0,10121.65424458445
5616,53,27,1139,0,30753,0,35128.46501955215
5617,43,40,3094,2,123760,0,177610.6620852678
5618,28,23,3385,1,77855,0,116539.04280588128
5619,25,31,976,1,30256,0,44203.324588003954
5620,61,47,2932,1,137804,0,205326.30462702012
5621,57,29,931,2,26999,0,21887.34469582767
5622,60,47,2242,0,105374,0,138104.5221345927
5623,39,30,1169,2,35070,0,34756.62034102379
5624,37,51,302,0,15402,0,21654.173670910874
5625,25,26,1283,1,33358,0,45687.56524616577
5626,46,20,3270,1,65400,0,71715.82208392164
5627,57,38,3948,0,150024,0,169719.5216651733
5628,43,19,571,1,10849,0,10692.385661830038
5629,47,27,878,2,23706,1,23757.271937846937
5630,34,25,401,0,10025,0,14905.391515932199
5631,37,40,288,1,11520,0,16383.709694236288
5632,69,38,2196,1,83448,0,77966.15738953529
5633,33,52,4694,1,244088,0,242346.98729948702
5634,63,23,387,1,8901,0,7797.753050373024
5635,60,29,4947,0,143463,0,214076.85839703082
5636,24,15,1754,0,26310,0,37756.0838172211
5637,33,59,4882,1,288038,1,341748.03998311324
5638,62,3,429,2,1287,0,1653.8273973459657
5639,64,10,3752,2,37520,0,49660.07842140894
5640,65,15,254,2,3810,0,3591.5645436364202
5641,44,56,4566,2,255696,0,371850.1106531594
5642,40,16,4231,0,67696,1,79117.66232366899
5643,41,17,1323,0,22491,1,19448.329270945473
5644,26,19,3340,2,63460,0,68407.20360518726
5645,52,11,3570,0,39270,0,47954.662182737644
5646,68,48,1752,2,84096,0,88046.51337670871
5647,37,5,315,1,1575,0,2030.8728815963939
5648,54,5,3813,1,19065,0,27023.398013534363
5649,59,58,4618,2,267844,0,358997.87191410543
5650,34,14,2810,0,39340,0,49169.51655743956
5651,64,50,559,2,27950,0,32380.36112381923
5652,48,26,227,0,5902,0,5772.890445184185
5653,25,8,4037,1,32296,0,36121.85894132997
5654,32,5,3733,0,18665,0,18759.576208213857
5655,48,7,1618,2,11326,1,16465.924169955557
5656,47,16,4239,1,67824,0,97335.4303380243
5657,63,55,3116,1,171380,0,155797.86789939724
5658,37,14,1494,0,20916,0,28776.947182548814
5659,56,37,3829,1,141673,1,183047.2236834332
5660,29,56,2275,1,127400,0,188889.38123959472
5661,66,41,3877,0,158957,0,178717.67555748502
5662,34,4,3353,1,13412,0,17509.661868586798
5663,59,36,1978,2,71208,0,82780.634729151
5664,47,48,4875,0,234000,0,198567.8013582079
5665,46,56,4094,0,229264,1,190916.2315085552
5666,36,17,2698,0,45866,1,40613.33440738698
5667,63,47,4728,0,222216,0,223845.6754115201
5668,28,36,573,2,20628,1,20243.889602681156
5669,51,6,2465,0,14790,0,19372.366001112186
5670,67,16,1331,2,21296,0,27709.20339403109
5671,24,29,2042,0,59218,0,87641.23096066406
5672,61,36,1773,0,63828,0,64930.53792443608
5673,51,38,4644,1,176472,1,257104.96129025018
5674,37,37,987,1,36519,0,44881.68383213802
5675,67,48,1745,2,83760,1,96048.94034277275
5676,55,57,4321,1,246297,0,312178.7294818831
5677,41,48,569,0,27312,0,35285.15982559388
5678,27,10,4574,2,45740,0,42096.82364601519
5679,49,41,1902,1,77982,0,103419.79487768051
5680,69,36,1857,0,66852,0,87417.07475510241
5681,32,29,2128,1,61712,0,92461.39861493293
5682,54,14,4255,1,59570,0,85683.31050626157
5683,37,4,806,1,3224,0,4124.341210865109
5684,20,44,2776,1,122144,0,158622.8673607343
5685,54,56,4324,0,242144,0,354060.52172346925
5686,57,42,522,1,21924,0,32382.291519833536
5687,25,36,2076,2,74736,1,103051.64968534882
5688,57,50,783,2,39150,0,52350.42011462374
5689,61,45,3009,1,135405,0,118879.64251890617
5690,40,13,855,2,11115,0,15352.321810815087
5691,57,46,422,1,19412,1,18970.124157128663
5692,28,18,2322,0,41796,1,49931.54990549332
5693,63,33,2420,0,79860,0,86549.13184241588
5694,25,21,3750,2,78750,0,82051.60244762791
5695,46,16,2642,2,42272,0,42998.021643410895
5696,47,15,4185,1,62775,1,87809.60449179175
5697,27,54,366,1,19764,0,26452.044402270833
5698,56,57,2216,1,126312,0,147332.10116997352
5699,45,5,317,0,1585,1,2005.2411079426147
5700,66,6,2009,1,12054,1,17950.449939412676
5701,53,38,2406,0,91428,0,98584.48967573406
5702,30,3,1450,2,4350,0,5158.101345299156
5703,49,48,4206,0,201888,0,236908.8246989664
5704,53,12,3309,2,39708,1,57782.31375076757
5705,54,36,4758,0,171288,0,179183.2963714102
5706,43,33,1871,0,61743,0,92020.42892988597
5707,39,36,2351,1,84636,0,85760.67105566607
5708,21,33,2497,2,82401,1,72202.6340324149
5709,48,31,1236,0,38316,0,35785.668131646235
5710,35,21,2814,0,59094,0,64906.18678328688
5711,55,27,2079,2,56133,0,70437.32551239278
5712,41,27,796,0,21492,0,24968.92534012936
5713,40,8,820,2,6560,1,6975.86938682985
5714,39,56,270,2,15120,0,18044.560084240515
5715,19,37,2003,2,74111,0,102804.14036076947
5716,48,32,4733,0,151456,0,210107.5964054095
5717,28,26,1267,0,32942,0,43099.97936474933
5718,45,2,2125,1,4250,0,6233.534163273944
5719,63,12,1237,2,14844,1,18007.89865841309
5720,49,22,3642,0,80124,0,64528.692391577366
5721,22,17,3383,0,57511,0,57720.957878862006
5722,55,7,1602,2,11214,0,11547.682585706394
5723,27,43,2561,2,110123,1,130289.63272761516
5724,57,4,1638,2,6552,0,9391.785071571549
5725,63,37,4011,1,148407,1,205793.08917617798
5726,41,38,684,1,25992,0,25017.848163893475
5727,52,32,4464,1,142848,1,166214.0994968969
5728,61,11,445,2,4895,1,6174.572799297336
5729,65,1,3571,0,3571,0,5325.282598115679
5730,40,25,1550,2,38750,0,31849.08897514836
5731,34,42,729,0,30618,0,34436.49697941155
5732,18,52,4014,1,208728,0,311354.56019360636
5733,48,24,1988,1,47712,0,70806.71009146312
5734,48,53,1902,1,100806,0,103982.25213306262
5735,59,43,3825,0,164475,0,131581.9268872167
5736,59,56,3520,0,197120,0,238655.98497006288
5737,51,17,959,2,16303,0,22935.992859133545
5738,26,8,1603,2,12824,0,13170.351322000075
5739,39,59,997,2,58823,0,85527.9934989918
5740,30,45,731,1,32895,0,33976.9726681425
5741,42,27,2117,2,57159,0,70142.14807381846
5742,65,52,4337,1,225524,0,294406.30302575056
5743,35,18,3616,0,65088,1,67808.09489563188
5744,68,27,798,1,21546,0,22548.847547357185
5745,29,22,505,1,11110,0,12543.14979045071
5746,57,16,3109,1,49744,0,68878.34794534378
5747,34,2,878,0,1756,0,1528.7657634874913
5748,32,5,3584,0,17920,0,22257.277410442442
5749,59,18,930,2,16740,0,21329.16303564591
5750,32,3,2225,2,6675,0,7946.660471049241
5751,32,27,4428,2,119556,0,173964.36596875597
5752,56,54,2966,0,160164,0,195623.26883097333
5753,30,17,2298,0,39066,0,48606.06275030288
5754,34,16,591,0,9456,0,11534.731576773911
5755,49,6,2943,0,17658,0,23050.985269377103
5756,26,51,3984,0,203184,0,181806.31869715464
5757,57,7,4037,1,28259,0,40297.14823853137
5758,37,50,4803,2,240150,0,199263.17194430745
5759,43,14,1885,1,26390,1,32948.46317407722
5760,44,38,3114,2,118332,0,145647.36276862072
5761,38,40,1618,1,64720,0,61204.71955693711
5762,35,15,4391,0,65865,0,54568.99979719396
5763,30,47,4401,2,206847,0,185579.97976124714
5764,33,47,4290,1,201630,0,199648.06550787037
5765,26,48,3926,2,188448,0,267120.1372221295
5766,29,33,4973,0,164109,0,229590.8021349018
5767,61,43,3829,0,164647,0,139077.14011532784
5768,55,27,3513,2,94851,0,95086.95188080295
5769,36,29,4810,2,139490,0,198427.50593956735
5770,24,57,1284,0,73188,0,70674.82068166342
5771,52,37,1207,0,44659,1,66862.37015233589
5772,65,5,1517,0,7585,0,7431.693019532704
5773,35,29,2549,1,73921,0,97381.99373246387
5774,33,32,2893,2,92576,0,101087.56903678174
5775,56,53,2478,0,131334,0,117592.67939875092
5776,21,6,3922,2,23532,0,23028.60885259739
5777,42,2,3893,1,7786,0,9908.328535752034
5778,49,6,4592,1,27552,0,28542.204592235787
5779,57,46,4750,0,218500,1,267201.4113408432
5780,30,43,4535,2,195005,0,184059.70669661267
5781,62,4,3447,1,13788,0,15359.924111119519
5782,34,56,3334,2,186704,1,216310.03531353024
5783,66,29,2798,2,81142,0,88359.51552551564
5784,54,59,2385,0,140715,0,132067.02504704916
5785,23,25,4252,1,106300,1,119384.19776598735
5786,36,9,4749,1,42741,0,54923.484000599085
5787,30,56,4024,1,225344,0,332480.19117868156
5788,43,3,3720,2,11160,0,15095.742899173743
5789,31,26,1449,1,37674,0,34397.46724452399
5790,48,48,2274,1,109152,0,108157.7666168292
5791,21,43,2704,2,116272,0,99433.10838050634
5792,56,27,4990,1,134730,0,120577.24228249223
5793,25,36,2214,1,79704,1,77749.50452231232
5794,42,32,1148,2,36736,0,34519.686129831985
5795,30,1,306,1,306,1,290.5636695142136
5796,49,57,2691,0,153387,1,147487.60690599016
5797,55,53,4892,2,259276,0,261991.93866959412
5798,55,54,354,1,19116,0,16973.292301508383
5799,45,16,3440,0,55040,0,54736.42625655127
5800,47,51,995,2,50745,0,65049.420722799565
5801,20,48,4567,1,219216,0,211648.8171044163
5802,45,11,1770,2,19470,0,17917.985930478477
5803,20,26,1834,0,47684,0,40406.79996892268
5804,62,40,2138,2,85520,0,98346.29304969951
5805,51,55,1732,1,95260,0,132353.09225997914
5806,33,1,3228,0,3228,0,2715.754009378351
5807,39,26,4417,2,114842,0,135470.86393405846
5808,49,28,1640,1,45920,0,57649.49441734078
5809,55,53,1598,1,84694,0,102879.76329145918
5810,25,58,3846,0,223068,1,315493.15694111906
5811,25,9,3597,0,32373,1,45531.87688266427
5812,23,59,4445,2,262255,0,220324.44187498576
5813,31,44,3242,1,142648,0,150159.95472527435
5814,49,22,1815,0,39930,1,50694.36459224268
5815,52,8,1713,1,13704,0,20099.81109120875
5816,27,58,2798,2,162284,0,221238.42725531096
5817,20,49,1044,0,51156,0,47248.32193876764
5818,29,42,3619,2,151998,0,151305.82944393982
5819,66,27,3730,2,100710,0,134399.07660388268
5820,48,39,2527,0,98553,0,111368.08243628479
5821,46,19,3240,2,61560,0,72832.35683161867
5822,22,25,2176,1,54400,0,66709.95155229092
5823,69,38,2035,0,77330,0,67455.273146012
5824,42,21,554,1,11634,0,16277.983607873735
5825,58,24,1805,2,43320,0,60829.688739659876
5826,48,24,4673,0,112152,0,126481.39309651926
5827,38,19,3395,1,64505,0,79908.2555735697
5828,37,50,2327,1,116350,0,146825.89105547607
5829,56,47,1187,1,55789,0,52040.30329564686
5830,39,2,4528,1,9056,0,7958.497744613439
5831,21,14,353,1,4942,0,4025.115990789134
5832,30,53,1106,2,58618,0,84352.3148454346
5833,62,32,3963,2,126816,0,132142.18351556698
5834,59,42,1820,2,76440,0,65744.64167056874
5835,67,32,3828,2,122496,0,137937.84391626128
5836,66,28,3774,2,105672,0,90131.61988426192
5837,37,48,4618,2,221664,0,190559.11600914062
5838,69,39,531,2,20709,0,23654.22863693651
5839,30,40,4538,1,181520,1,209870.82133023452
5840,34,42,629,2,26418,0,31862.754019734915
5841,53,47,2623,1,123281,0,155262.3148968583
5842,50,40,280,0,11200,1,14199.216182204293
5843,18,13,1773,2,23049,0,25425.29845596245
5844,32,12,619,1,7428,0,9288.514491170941
5845,30,8,666,0,5328,0,5398.957394777659
5846,34,15,3593,0,53895,1,59765.013473614315
5847,41,26,1765,1,45890,0,49346.84478000245
5848,25,12,1718,1,20616,0,21242.252249586385
5849,67,43,4230,1,181890,0,175887.55322926506
5850,44,51,2235,2,113985,0,97448.204423656
5851,62,46,1003,0,46138,1,53249.5883368535
5852,40,27,1277,2,34479,0,40550.811560535134
5853,63,18,1832,2,32976,0,34140.3341140166
5854,25,45,2184,2,98280,0,145758.15440138654
5855,25,36,203,0,7308,1,8695.590767443719
5856,43,49,802,0,39298,1,55893.83476063171
5857,64,51,2567,0,130917,0,156977.30092664936
5858,30,27,3875,1,104625,1,97608.96228201203
5859,56,9,700,2,6300,0,9338.085399644468
5860,54,55,384,1,21120,1,29984.79279447872
5861,66,39,3709,1,144651,0,163439.94620178148
5862,45,1,3451,2,3451,1,3347.9549492389297
5863,42,7,3347,0,23429,0,22395.04850762844
5864,33,26,3140,2,81640,0,111374.4553716972
5865,19,7,1495,1,10465,0,8878.3283881862
5866,35,52,254,0,13208,0,16465.651062397104
5867,34,7,1924,0,13468,0,16809.336005183006
5868,47,8,3110,1,24880,0,23081.628403192688
5869,56,16,2070,0,33120,0,42838.68834978923
5870,30,3,4372,0,13116,1,16969.27622236155
5871,49,45,2543,2,114435,1,119587.04762095833
5872,67,10,3490,2,34900,1,39728.87354767611
5873,46,50,3548,1,177400,0,245332.57778168202
5874,63,7,1801,1,12607,0,14702.375323021095
5875,47,21,2993,1,62853,0,77479.51978774609
5876,35,53,3537,0,187461,0,204133.54801486566
5877,30,37,2290,1,84730,1,76656.8715774595
5878,60,31,1451,2,44981,1,67410.62461027314
5879,38,23,370,0,8510,0,9974.363051323493
5880,47,57,3009,1,171513,1,177603.85935633126
5881,38,27,2554,0,68958,0,89621.34249808417
5882,65,56,1973,0,110488,0,136405.74874842726
5883,34,22,3954,0,86988,1,83772.55784067627
5884,57,39,4191,1,163449,0,231092.01716572148
5885,36,57,2281,0,130017,0,110466.61100478191
5886,69,27,1026,0,27702,0,33906.93708065074
5887,32,54,1865,0,100710,0,114257.7049837481
5888,26,49,329,2,16121,0,16487.57364004322
5889,69,4,1617,1,6468,0,8915.918668711072
5890,27,24,3987,2,95688,0,120508.88847921371
5891,61,23,1607,0,36961,0,49219.102632864444
5892,48,48,793,0,38064,0,41499.699266014744
5893,40,19,1237,2,23503,1,34306.83158648784
5894,69,42,2328,0,97776,0,101814.77416584105
5895,47,3,3478,2,10434,0,12225.845919239144
5896,50,27,4499,0,121473,0,176567.69602245986
5897,69,3,222,0,666,1,571.582692166271
5898,26,28,1833,0,51324,0,44968.41081400986
5899,64,17,4201,0,71417,1,106834.93539526615
5900,18,31,4399,1,136369,0,201822.54847802047
5901,61,10,1605,1,16050,0,21510.067541580225
5902,52,49,1678,1,82222,0,93645.24990458631
5903,28,22,1394,2,30668,0,35398.31187418771
5904,51,30,775,2,23250,0,22786.139516821764
5905,33,49,1806,2,88494,0,97601.07021823162
5906,26,21,4569,2,95949,0,105730.47901982772
5907,49,36,651,1,23436,0,19340.863978496935
5908,32,53,324,2,17172,0,19184.742923847924
5909,29,23,3654,2,84042,0,95459.61717643749
5910,50,38,2564,2,97432,0,123353.6103620948
5911,62,12,2066,0,24792,0,28796.330440095113
5912,31,25,1883,2,47075,0,66054.60682909387
5913,25,54,1106,0,59724,0,63145.78371551987
5914,25,57,3734,2,212838,0,231312.83087391258
5915,44,20,629,2,12580,0,15096.475015255392
5916,29,49,2951,0,144599,0,136198.65226912455
5917,18,49,4025,2,197225,1,212105.36195026728
5918,60,42,561,0,23562,1,30166.834578616334
5919,57,7,631,2,4417,0,4806.871440963767
5920,59,29,2922,2,84738,0,121567.80887765664
5921,68,48,3261,0,156528,0,192640.63195923594
5922,28,29,3423,1,99267,1,90098.44426201085
5923,56,13,1830,0,23790,0,27149.410610495834
5924,60,3,4871,1,14613,0,19513.39826657365
5925,48,2,469,0,938,0,1172.8204355402718
5926,34,16,1323,1,21168,0,30051.881529244005
5927,50,30,3376,2,101280,0,134194.78743186744
5928,49,38,3592,1,136496,1,115083.82345431136
5929,46,6,4733,2,28398,0,24954.9939491456
5930,38,45,1242,0,55890,0,70132.11834202168
5931,38,7,1841,1,12887,0,12460.254352940347
5932,57,5,2641,2,13205,0,15997.651922545792
5933,40,56,3497,0,195832,0,265264.68884646334
5934,23,7,1583,1,11081,0,13339.88524714296
5935,39,34,4196,2,142664,0,155623.88294596408
5936,67,32,214,1,6848,0,8576.36136334993
5937,55,49,1874,1,91826,1,82692.39936297362
5938,54,13,3817,2,49621,0,64817.21276140784
5939,62,30,1680,2,50400,0,64911.04601176014
5940,68,25,1945,0,48625,0,56409.004534563544
5941,25,21,3246,2,68166,0,67836.72049074754
5942,58,59,4410,2,260190,0,353414.6851502363
5943,66,21,1175,1,24675,0,28558.480112505928
5944,52,28,1885,2,52780,0,44410.34996388394
5945,68,48,2283,1,109584,0,158132.8665166348
5946,28,58,2489,1,144362,0,193069.95614288448
5947,41,20,1886,2,37720,0,45617.195119413525
5948,66,34,4358,2,148172,1,163845.31738278945
5949,38,5,708,2,3540,0,5210.63145174731
5950,68,18,387,2,6966,0,9351.955324232951
5951,19,39,2982,0,116298,0,136591.43661752716
5952,57,43,4388,1,188684,0,237214.98269121346
5953,36,57,4300,0,245100,0,244248.34642478163
5954,56,57,3709,0,211413,0,198094.226223059
5955,45,11,3717,1,40887,0,40532.2514314353
5956,34,54,2272,0,122688,0,123325.39722415943
5957,23,17,297,2,5049,1,6653.657606092395
5958,36,48,1491,2,71568,1,64271.121993535824
5959,55,45,3664,2,164880,1,221650.0044734476
5960,45,22,1987,2,43714,1,50986.99190979043
5961,19,37,883,1,32671,0,34931.87152516614
5962,55,20,1332,2,26640,0,26913.786651703107
5963,54,48,4322,1,207456,0,240491.38123179617
5964,68,54,3404,1,183816,1,187908.28160876362
5965,69,54,3323,1,179442,0,197496.8070978096
5966,21,48,4036,1,193728,0,255199.96782770756
5967,39,48,1814,0,87072,0,107812.45936162707
5968,43,46,1241,0,57086,0,75558.32536034369
5969,66,6,3065,2,18390,0,23890.110306775914
5970,60,34,1054,1,35836,0,49115.05650950416
5971,53,14,2226,2,31164,1,29331.026133010004
5972,30,48,2187,2,104976,0,157105.6223948965
5973,69,23,2750,2,63250,1,71664.73666806358
5974,49,20,439,2,8780,0,11438.25963744503
5975,34,13,689,1,8957,1,11415.025747001986
5976,58,47,4051,1,190397,0,227772.89436257986
5977,53,44,1236,0,54384,0,81416.72846286306
5978,63,41,1538,1,63058,0,60038.851992481956
5979,36,32,4980,1,159360,0,174532.69860271015
5980,52,26,3469,2,90194,1,80219.57104114504
5981,63,50,2754,1,137700,0,127687.12114439794
5982,57,53,3700,2,196100,0,254748.57700718273
5983,45,14,4062,1,56868,0,45687.17541913715
5984,18,52,1967,0,102284,0,145537.29085328535
5985,59,57,4908,2,279756,0,347800.8108109134
5986,35,36,361,1,12996,0,14407.801454668199
5987,65,8,855,1,6840,0,7058.556981498279
5988,57,40,3206,2,128240,0,113927.36879471729
5989,50,22,4916,0,108152,1,156289.78579511167
5990,29,22,3706,0,81532,0,105879.5446633424
5991,25,16,1456,1,23296,0,24122.42791208674
